YY;MM;DD;hora;irradiancia;temperatura;precipitacion
2022;12;9;12;475.73;30.61;0.0
2022;12;9;13;349.16;30.81;0.0
2022;12;9;14;250.99;30.44;0.0
2022;12;9;15;160.47;29.76;0.0
2022;12;9;16;88.09;28.36;0.0
2022;12;9;17;10.95;25.51;0.0
2022;12;9;18;0.0;23.72;0.0
2022;12;9;19;0.0;22.8;0.0
2022;12;9;20;0.0;22.16;0.0
2022;12;9;21;0.0;21.65;0.0
2022;12;9;22;0.0;21.26;0.0
2022;12;9;23;0.0;20.72;0.0
2022;12;10;0;0.0;20.29;0.0
2022;12;10;1;0.0;19.87;0.0
2022;12;10;2;0.0;19.55;0.0
2022;12;10;3;0.0;19.44;0.0
2022;12;10;4;0.0;19.28;0.0
2022;12;10;5;0.0;19.06;0.0
2022;12;10;6;65.85;19.45;0.0
2022;12;10;7;177.02;21.89;0.0
2022;12;10;8;344.3;24.76;0.0
2022;12;10;9;488.17;27.02;0.0
2022;12;10;10;588.4;28.83;0.0
2022;12;10;11;553.18;30.1;0.0
2022;12;10;12;475.43;30.81;0.0
2022;12;10;13;348.62;30.86;0.0
2022;12;10;14;273.19;30.49;0.0
2022;12;10;15;165.09;29.8;0.0
2022;12;10;16;90.23;28.35;0.0
2022;12;10;17;10.6;25.71;0.0
2022;12;10;18;0.0;24.08;0.0
2022;12;10;19;0.0;23.33;0.0
2022;12;10;20;0.0;22.86;0.0
2022;12;10;21;0.0;22.4;0.0
2022;12;10;22;0.0;21.93;0.0
2022;12;10;23;0.0;21.42;0.0
2022;12;11;0;0.0;20.81;0.0
2022;12;11;1;0.0;20.38;0.0
2022;12;11;2;0.0;20.1;0.0
2022;12;11;3;0.0;19.93;0.0
2022;12;11;4;0.0;19.73;0.0
2022;12;11;5;0.0;19.58;0.0
2022;12;11;6;52.87;20.13;0.0
2022;12;11;7;160.73;22.16;0.01
2022;12;11;8;323.57;24.79;0.01
2022;12;11;9;457.97;27.05;0.01
2022;12;11;10;552.26;28.81;0.01
2022;12;11;11;485.61;29.94;0.01
2022;12;11;12;426.03;30.54;0.02
2022;12;11;13;315.76;30.51;0.02
2022;12;11;14;280.68;30.13;0.02
2022;12;11;15;172.23;29.46;0.02
2022;12;11;16;101.28;28.26;0.02
2022;12;11;17;13.21;25.73;0.02
2022;12;11;18;0.0;24.14;0.02
2022;12;11;19;0.0;23.25;0.01
2022;12;11;20;0.0;22.5;0.01
2022;12;11;21;0.0;21.91;0.0
2022;12;11;22;0.0;21.27;0.0
2022;12;11;23;0.0;20.8;0.0
2022;12;12;0;0.0;20.43;0.0
2022;12;12;1;0.0;20.26;0.0
2022;12;12;2;0.0;20.15;0.0
2022;12;12;3;0.0;20.06;0.0
2022;12;12;4;0.0;19.94;0.0
2022;12;12;5;0.0;19.61;0.0
2022;12;12;6;50.83;20.23;0.0
2022;12;12;7;179.36;22.75;0.04
2022;12;12;8;314.62;25.33;0.04
2022;12;12;9;385.22;27.71;0.05
2022;12;12;10;501.55;29.43;0.1
2022;12;12;11;453.87;30.52;0.14
2022;12;12;12;454.33;31.11;0.17
2022;12;12;13;348.73;31.11;0.15
2022;12;12;14;342.33;30.71;0.13
2022;12;12;15;196.2;30.02;0.12
2022;12;12;16;107.3;28.56;0.12
2022;12;12;17;13.73;25.91;0.11
2022;12;12;18;0.0;24.32;0.12
2022;12;12;19;0.0;23.62;0.12
2022;12;12;20;0.0;23.09;0.1
2022;12;12;21;0.0;22.55;0.09
2022;12;12;22;0.0;22.01;0.08
2022;12;12;23;0.0;21.44;0.07
2022;12;13;0;0.0;21.05;0.06
2022;12;13;1;0.0;20.77;0.05
2022;12;13;2;0.0;20.63;0.04
2022;12;13;3;0.0;20.58;0.05
2022;12;13;4;0.0;20.4;0.05
2022;12;13;5;0.0;20.17;0.05
2022;12;13;6;63.77;20.74;0.05
2022;12;13;7;176.09;22.78;0.0
2022;12;13;8;315.31;24.88;0.0
2022;12;13;9;437.15;27.79;0.0
2022;12;13;10;533.37;29.93;0.0
2022;12;13;11;490.02;31.25;0.01
2022;12;13;12;443.05;31.94;0.01
2022;12;13;13;426.2;31.88;0.01
2022;12;13;14;375.76;31.31;0.01
2022;12;13;15;224.64;30.44;0.02
2022;12;13;16;103.67;29.08;0.02
2022;12;13;17;13.3;26.48;0.02
2022;12;13;18;0.0;24.88;0.02
2022;12;13;19;0.0;24.08;0.02
2022;12;13;20;0.0;23.42;0.02
2022;12;13;21;0.0;22.91;0.02
2022;12;13;22;0.0;22.44;0.02
2022;12;13;23;0.0;22.06;0.02
2022;12;14;0;0.0;21.57;0.02
2022;12;14;1;0.0;21.24;0.01
2022;12;14;2;0.0;20.89;0.01
2022;12;14;3;0.0;20.59;0.01
2022;12;14;4;0.0;20.48;0.0
2022;12;14;5;0.0;20.37;0.0
2022;12;14;6;20.77;20.94;0.0
2022;12;14;7;124.62;23.3;0.0
2022;12;14;8;269.84;26.12;0.0
2022;12;14;9;257.39;28.67;0.0
2022;12;14;10;429.66;30.41;0.0
2022;12;14;11;414.41;31.51;0.0
2022;12;14;12;301.84;32.16;0.01
2022;12;14;13;288.53;32.37;0.01
2022;12;14;14;309.95;32.04;0.01
2022;12;14;15;153.7;31.18;0.01
2022;12;14;16;72.34;29.68;0.01
2022;12;14;17;13.44;26.78;0.0
2022;12;14;18;0.0;24.98;0.0
2022;12;14;19;0.0;24.06;0.0
2022;12;14;20;0.0;23.37;0.0
2022;12;14;21;0.0;22.88;0.0
2022;12;14;22;0.0;22.45;0.0
2022;12;14;23;0.0;21.97;0.0
2022;12;15;0;0.0;21.5;0.0
2022;12;15;1;0.0;21.1;0.0
2022;12;15;2;0.0;20.75;0.0
2022;12;15;3;0.0;20.52;0.0
2022;12;15;4;0.0;20.45;0.0
2022;12;15;5;0.0;20.41;0.0
2022;12;15;6;54.63;21.15;0.0
2022;12;15;7;196.44;23.45;0.0
2022;12;15;8;330.12;26.14;0.0
2022;12;15;9;463.9;28.54;0.0
2022;12;15;10;546.7;30.36;0.0
2022;12;15;11;591.82;31.69;0.0
2022;12;15;12;516.86;32.48;0.0
2022;12;15;13;570.51;32.76;0.0
2022;12;15;14;452.41;32.46;0.0
2022;12;15;15;306.7;31.65;0.0
2022;12;15;16;153.87;30.23;0.0
2022;12;15;17;16.51;27.32;0.0
2022;12;15;18;0.0;25.44;0.0
2022;12;15;19;0.0;24.44;0.0
2022;12;15;20;0.0;23.59;0.0
2022;12;15;21;0.0;22.98;0.0
2022;12;15;22;0.0;22.37;0.0
2022;12;15;23;0.0;21.83;0.0
2022;12;16;0;0.0;21.51;0.0
2022;12;16;1;0.0;21.19;0.0
2022;12;16;2;0.0;20.73;0.0
2022;12;16;3;0.0;20.21;0.0
2022;12;16;4;0.0;19.69;0.0
2022;12;16;5;0.0;19.3;0.0
2022;12;16;6;59.12;20.2;0.0
2022;12;16;7;218.48;23.45;0.0
2022;12;16;8;385.91;26.24;0.0
2022;12;16;9;499.39;28.44;0.0
2022;12;16;10;625.17;30.2;0.0
2022;12;16;11;681.3;31.49;0.0
2022;12;16;12;671.06;32.35;0.0
2022;12;16;13;600.7;32.69;0.0
2022;12;16;14;498.6;32.58;0.0
2022;12;16;15;328.62;31.86;0.0
2022;12;16;16;162.13;30.37;0.0
2022;12;16;17;16.8;27.3;0.0
2022;12;16;18;0.0;25.55;0.0
2022;12;16;19;0.0;24.34;0.0
2022;12;16;20;0.0;23.48;0.0
2022;12;16;21;0.0;22.91;0.0
2022;12;16;22;0.0;22.53;0.0
2022;12;16;23;0.0;22.23;0.0
2022;12;17;0;0.0;22.11;0.0
2022;12;17;1;0.0;21.78;0.0
2022;12;17;2;0.0;21.38;0.0
2022;12;17;3;0.0;21.04;0.0
2022;12;17;4;0.0;20.56;0.0
2022;12;17;5;0.0;19.96;0.0
2022;12;17;6;58.2;20.5;0.0
2022;12;17;7;225.62;23.39;0.0
2022;12;17;8;415.59;26.14;0.0
2022;12;17;9;587.06;28.28;0.0
2022;12;17;10;676.48;29.96;0.0
2022;12;17;11;731.52;31.24;0.0
2022;12;17;12;651.61;32.11;0.0
2022;12;17;13;547.0;32.47;0.0
2022;12;17;14;400.02;32.28;0.0
2022;12;17;15;269.7;31.5;0.0
2022;12;17;16;119.3;29.96;0.0
2022;12;17;17;15.56;26.89;0.0
2022;12;17;18;0.0;25.04;0.0
2022;12;17;19;0.0;23.94;0.0
2022;12;17;20;0.0;23.28;0.0
2022;12;17;21;0.0;23.26;0.0
2022;12;17;22;0.0;22.94;0.0
2022;12;17;23;0.0;22.47;0.0
2022;12;18;0;0.0;21.99;0.0
2022;12;18;1;0.0;21.88;0.0
2022;12;18;2;0.0;21.53;0.0
2022;12;18;3;0.0;20.87;0.0
2022;12;18;4;0.0;20.27;0.0
2022;12;18;5;0.0;19.48;0.0
2022;12;18;6;48.57;19.85;0.0
2022;12;18;7;216.67;22.6;0.0
2022;12;18;8;399.1;25.26;0.0
2022;12;18;9;558.08;27.37;0.0
2022;12;18;10;616.29;29.03;0.0
2022;12;18;11;671.08;30.19;0.0
2022;12;18;12;616.81;30.9;0.0
2022;12;18;13;570.83;31.19;0.0
2022;12;18;14;396.65;30.96;0.0
2022;12;18;15;247.85;30.19;0.0
2022;12;18;16;108.53;28.7;0.0
2022;12;18;17;16.12;25.58;0.0
2022;12;18;18;0.0;23.72;0.0
2022;12;18;19;0.0;22.92;0.0
2022;12;18;20;0.0;22.33;0.0
2022;12;18;21;0.0;21.78;0.0
2022;12;18;22;0.0;21.34;0.0
2022;12;18;23;0.0;21.07;0.0
2022;12;19;0;0.0;20.92;0.0
2022;12;19;1;0.0;20.69;0.0
2022;12;19;2;0.0;20.49;0.0
2022;12;19;3;0.0;20.17;0.0
2022;12;19;4;0.0;19.83;0.0
2022;12;19;5;0.0;19.26;0.0
2022;12;19;6;57.69;19.81;0.0
2022;12;19;7;252.68;22.88;0.0
2022;12;19;8;444.16;25.96;0.0
2022;12;19;9;523.79;28.46;0.0
2022;12;19;10;666.27;30.29;0.0
2022;12;19;11;713.89;31.55;0.0
2022;12;19;12;726.21;32.31;0.0
2022;12;19;13;593.13;32.62;0.0
2022;12;19;14;416.69;32.41;0.0
2022;12;19;15;261.48;31.62;0.0
2022;12;19;16;130.2;30.12;0.0
2022;12;19;17;15.9;26.83;0.0
2022;12;19;18;0.0;24.9;0.0
2022;12;19;19;0.0;23.94;0.0
2022;12;19;20;0.0;23.18;0.0
2022;12;19;21;0.0;22.65;0.0
2022;12;19;22;0.0;22.16;0.0
2022;12;19;23;0.0;21.97;0.0
2022;12;20;0;0.0;21.58;0.0
2022;12;20;1;0.0;21.05;0.0
2022;12;20;2;0.0;20.36;0.0
2022;12;20;3;0.0;19.74;0.0
2022;12;20;4;0.0;19.2;0.0
2022;12;20;5;0.0;18.69;0.0
2022;12;20;6;60.96;19.58;0.0
2022;12;20;7;258.65;22.76;0.0
2022;12;20;8;479.9;25.48;0.0
2022;12;20;9;659.73;27.69;0.0
2022;12;20;10;812.77;29.49;0.0
2022;12;20;11;842.93;30.87;0.0
2022;12;20;12;846.66;31.73;0.0
2022;12;20;13;689.5;32.14;0.0
2022;12;20;14;541.52;31.92;0.0
2022;12;20;15;350.47;31.12;0.0
2022;12;20;16;175.61;29.58;0.0
2022;12;20;17;19.48;26.09;0.0
2022;12;20;18;0.0;23.9;0.0
2022;12;20;19;0.0;22.88;0.0
2022;12;20;20;0.0;22.12;0.0
2022;12;20;21;0.0;21.6;0.0
2022;12;20;22;0.0;21.37;0.0
2022;12;20;23;0.0;21.2;0.0
2022;12;21;0;0.0;20.87;0.0
2022;12;21;1;0.0;20.51;0.0
2022;12;21;2;0.0;20.16;0.0
2022;12;21;3;0.0;19.76;0.0
2022;12;21;4;0.0;19.23;0.0
2022;12;21;5;0.0;18.83;0.0
2022;12;21;6;62.16;19.71;0.0
2022;12;21;7;234.4;23.11;0.0
2022;12;21;8;439.51;26.2;0.0
2022;12;21;9;605.71;28.43;0.0
2022;12;21;10;709.45;30.23;0.0
2022;12;21;11;775.23;31.65;0.0
2022;12;21;12;729.82;32.55;0.0
2022;12;21;13;609.45;32.92;0.0
2022;12;21;14;457.92;32.73;0.0
2022;12;21;15;295.95;31.94;0.0
2022;12;21;16;149.61;30.41;0.0
2022;12;21;17;18.62;27.28;0.0
2022;12;21;18;0.0;25.65;0.0
2022;12;21;19;0.0;24.83;0.0
2022;12;21;20;0.0;24.07;0.0
2022;12;21;21;0.0;23.52;0.0
2022;12;21;22;0.0;23.06;0.0
2022;12;21;23;0.0;22.44;0.0
2022;12;22;0;0.0;21.9;0.0
2022;12;22;1;0.0;21.26;0.0
2022;12;22;2;0.0;20.55;0.0
2022;12;22;3;0.0;19.94;0.0
2022;12;22;4;0.0;19.66;0.0
2022;12;22;5;0.0;19.43;0.0
2022;12;22;6;59.65;20.3;0.0
2022;12;22;7;209.88;23.56;0.0
2022;12;22;8;354.09;26.69;0.0
2022;12;22;9;517.55;28.98;0.0
2022;12;22;10;616.93;30.76;0.0
2022;12;22;11;679.84;32.04;0.0
2022;12;22;12;685.11;32.84;0.0
2022;12;22;13;617.67;33.04;0.0
2022;12;22;14;514.14;32.76;0.0
2022;12;22;15;329.73;31.96;0.0
2022;12;22;16;163.53;30.48;0.0
2022;12;22;17;20.3;27.22;0.0
2022;12;22;18;0.0;25.26;0.0
2022;12;22;19;0.0;24.19;0.0
2022;12;22;20;0.0;23.21;0.0
2022;12;22;21;0.0;22.58;0.0
2022;12;22;22;0.0;22.14;0.0
2022;12;22;23;0.0;21.85;0.0
2022;12;23;0;0.0;21.64;0.0
2022;12;23;1;0.0;21.26;0.0
2022;12;23;2;0.0;20.91;0.0
2022;12;23;3;0.0;20.46;0.0
2022;12;23;4;0.0;19.77;0.0
2022;12;23;5;0.0;19.05;0.0
2022;12;23;6;65.46;19.69;0.0
2022;12;23;7;250.05;23.04;0.0
2022;12;23;8;429.38;25.88;0.0
2022;12;23;9;565.94;27.76;0.0
2022;12;23;10;771.54;29.4;0.0
2022;12;23;11;870.08;30.8;0.0
2022;12;23;12;862.1;31.75;0.0
2022;12;23;13;776.08;32.19;0.0
2022;12;23;14;633.65;32.12;0.0
2022;12;23;15;417.09;31.4;0.0
2022;12;23;16;202.48;29.86;0.0
2022;12;23;17;23.7;26.1;0.0
2022;12;23;18;0.0;23.78;0.0
2022;12;23;19;0.0;22.58;0.0
2022;12;23;20;0.0;21.61;0.0
2022;12;23;21;0.0;20.8;0.0
2022;12;23;22;0.0;20.14;0.0
2022;12;23;23;0.0;19.6;0.0
2022;12;24;0;0.0;19.1;0.0
2022;12;24;1;0.0;18.73;0.0
2022;12;24;2;0.0;18.35;0.0
2022;12;24;3;0.0;17.87;0.0
2022;12;24;4;0.0;17.47;0.0
2022;12;24;5;0.0;16.99;0.0
2022;12;24;6;74.64;17.98;0.0
2022;12;24;7;320.66;21.87;0.0
2022;12;24;8;562.9;25.06;0.0
2022;12;24;9;733.0;27.26;0.0
2022;12;24;10;875.82;29.12;0.0
2022;12;24;11;940.58;30.65;0.0
2022;12;24;12;926.66;31.68;0.0
2022;12;24;13;827.08;32.19;0.0
2022;12;24;14;669.79;32.12;0.0
2022;12;24;15;450.2;31.45;0.0
2022;12;24;16;209.68;30.01;0.0
2022;12;24;17;23.52;26.69;0.0
2022;12;24;18;0.0;24.87;0.0
2022;12;24;19;0.0;23.7;0.0
2022;12;24;20;0.0;22.79;0.0
2022;12;24;21;0.0;22.15;0.0
2022;12;24;22;0.0;21.73;0.0
2022;12;24;23;0.0;21.19;0.0
2022;12;25;0;0.0;20.98;0.0
2022;12;25;1;0.0;20.07;0.0
2022;12;25;2;0.0;19.19;0.0
2022;12;25;3;0.0;18.57;0.0
2022;12;25;4;0.0;17.87;0.0
2022;12;25;5;0.0;17.18;0.0
2022;12;25;6;58.03;17.81;0.0
2022;12;25;7;285.8;21.6;0.0
2022;12;25;8;521.45;24.76;0.0
2022;12;25;9;708.0;27.0;0.0
2022;12;25;10;874.13;28.86;0.0
2022;12;25;11;898.02;30.37;0.0
2022;12;25;12;847.14;31.44;0.0
2022;12;25;13;761.61;31.91;0.0
2022;12;25;14;550.38;31.73;0.0
2022;12;25;15;387.6;30.84;0.0
2022;12;25;16;182.56;29.25;0.0
2022;12;25;17;23.38;25.97;0.0
2022;12;25;18;0.0;23.99;0.0
2022;12;25;19;0.0;22.93;0.0
2022;12;25;20;0.0;21.9;0.0
2022;12;25;21;0.0;21.15;0.0
2022;12;25;22;0.0;20.76;0.0
2022;12;25;23;0.0;20.49;0.0
2022;12;26;0;0.0;20.43;0.0
2022;12;26;1;0.0;20.18;0.0
2022;12;26;2;0.0;19.63;0.0
2022;12;26;3;0.0;19.0;0.0
2022;12;26;4;0.0;18.19;0.0
2022;12;26;5;0.0;17.41;0.0
2022;12;26;6;49.73;18.2;0.0
2022;12;26;7;241.13;22.08;0.0
2022;12;26;8;434.03;25.53;0.0
2022;12;26;9;576.55;27.68;0.0
2022;12;26;10;806.91;29.37;0.0
2022;12;26;11;852.7;30.75;0.0
2022;12;26;12;806.98;31.67;0.0
2022;12;26;13;690.1;32.07;0.0
2022;12;26;14;530.52;31.94;0.0
2022;12;26;15;368.34;31.19;0.0
2022;12;26;16;171.79;29.68;0.0
2022;12;26;17;21.17;25.92;0.0
2022;12;26;18;0.0;23.78;0.0
2022;12;26;19;0.0;22.66;0.0
2022;12;26;20;0.0;21.72;0.0
2022;12;26;21;0.0;21.06;0.0
2022;12;26;22;0.0;20.69;0.0
2022;12;26;23;0.0;20.55;0.0
2022;12;27;0;0.0;20.44;0.0
2022;12;27;1;0.0;20.19;0.0
2022;12;27;2;0.0;19.94;0.0
2022;12;27;3;0.0;19.7;0.0
2022;12;27;4;0.0;19.45;0.0
2022;12;27;5;0.0;19.01;0.0
2022;12;27;6;57.69;19.64;0.0
2022;12;27;7;290.31;23.39;0.0
2022;12;27;8;530.27;26.76;0.0
2022;12;27;9;699.16;29.17;0.0
2022;12;27;10;819.64;30.98;0.0
2022;12;27;11;856.72;32.37;0.0
2022;12;27;12;800.38;33.33;0.0
2022;12;27;13;570.2;33.73;0.0
2022;12;27;14;435.97;33.56;0.0
2022;12;27;15;276.66;32.51;0.0
2022;12;27;16;140.97;31.05;0.0
2022;12;27;17;21.05;27.98;0.0
2022;12;27;18;0.0;26.23;0.0
2022;12;27;19;0.0;25.41;0.0
2022;12;27;20;0.0;24.88;0.0
2022;12;27;21;0.0;24.22;0.0
2022;12;27;22;0.0;23.1;0.0
2022;12;27;23;0.0;22.65;0.0
2022;12;28;0;0.0;22.47;0.0
2022;12;28;1;0.0;22.23;0.0
2022;12;28;2;0.0;22.14;0.0
2022;12;28;3;0.0;21.76;0.0
2022;12;28;4;0.0;21.44;0.0
2022;12;28;5;0.0;20.89;0.0
2022;12;28;6;52.35;21.15;0.0
2022;12;28;7;234.52;23.49;0.91
2022;12;28;8;434.73;25.49;1.08
2022;12;28;9;518.21;27.59;1.12
2022;12;28;10;704.73;29.29;0.98
2022;12;28;11;722.55;30.46;0.81
2022;12;28;12;654.12;31.04;0.9
2022;12;28;13;552.44;30.87;0.99
2022;12;28;14;424.98;30.17;1.23
2022;12;28;15;270.94;28.98;1.09
2022;12;28;16;126.59;27.3;1.23
2022;12;28;17;21.19;24.96;1.23
2022;12;28;18;0.0;23.66;1.41
2022;12;28;19;0.0;23.33;1.68
2022;12;28;20;0.0;23.03;2.22
2022;12;28;21;0.0;22.37;2.98
2022;12;28;22;0.0;21.9;3.99
2022;12;28;23;0.0;21.61;4.54
2022;12;29;0;0.0;21.28;4.2
2022;12;29;1;0.0;20.91;4.17
2022;12;29;2;0.0;20.59;4.38
2022;12;29;3;0.0;20.51;5.23
2022;12;29;4;0.0;20.46;5.91
2022;12;29;5;0.0;20.43;6.17
2022;12;29;6;39.66;20.81;5.51
2022;12;29;7;145.15;21.76;0.22
2022;12;29;8;277.17;22.69;0.17
2022;12;29;9;386.88;23.33;0.16
2022;12;29;10;426.98;24.26;0.15
2022;12;29;11;476.38;25.43;0.13
2022;12;29;12;481.81;26.28;0.11
2022;12;29;13;447.84;26.64;0.11
2022;12;29;14;362.75;26.63;0.08
2022;12;29;15;236.34;26.19;0.07
2022;12;29;16;127.81;25.24;0.07
2022;12;29;17;21.76;23.41;0.08
2022;12;29;18;0.0;22.58;0.08
2022;12;29;19;0.0;22.37;0.08
2022;12;29;20;0.0;22.04;0.09
2022;12;29;21;0.0;21.65;0.08
2022;12;29;22;0.0;21.22;0.09
2022;12;29;23;0.0;20.65;0.1
2022;12;30;0;0.0;20.27;0.11
2022;12;30;1;0.0;20.19;0.11
2022;12;30;2;0.0;20.15;0.1
2022;12;30;3;0.0;20.12;0.1
2022;12;30;4;0.0;19.91;0.09
2022;12;30;5;0.0;19.87;0.09
2022;12;30;6;50.59;20.41;0.08
2022;12;30;7;196.61;22.15;0.0
2022;12;30;8;380.55;24.0;0.0
2022;12;30;9;489.31;25.93;0.0
2022;12;30;10;694.57;27.67;0.0
2022;12;30;11;650.69;28.83;0.0
2022;12;30;12;551.05;29.62;0.0
2022;12;30;13;493.86;29.9;0.0
2022;12;30;14;390.5;29.7;0.0
2022;12;30;15;248.23;29.03;0.0
2022;12;30;16;115.17;27.8;0.0
2022;12;30;17;21.45;25.26;0.0
2022;12;30;18;0.0;24.08;0.0
2022;12;30;19;0.0;23.48;0.0
2022;12;30;20;0.0;22.77;0.0
2022;12;30;21;0.0;22.36;0.0
2022;12;30;22;0.0;22.25;0.0
2022;12;30;23;0.0;22.09;0.0
2022;12;31;0;0.0;21.72;0.0
2022;12;31;1;0.0;21.18;0.0
2022;12;31;2;0.0;21.0;0.0
2022;12;31;3;0.0;20.72;0.0
2022;12;31;4;0.0;20.1;0.0
2022;12;31;5;0.0;19.69;0.0
2022;12;31;6;51.83;20.23;0.0
2022;12;31;7;238.73;22.83;0.35
2022;12;31;8;443.04;24.85;0.22
2022;12;31;9;574.75;26.83;0.2
2022;12;31;10;740.35;28.51;0.13
2022;12;31;11;779.86;29.7;0.11
2022;12;31;12;737.78;30.43;0.14
2022;12;31;13;603.95;30.64;0.19
2022;12;31;14;442.22;30.37;0.22
2022;12;31;15;286.29;29.61;0.23
2022;12;31;16;138.48;28.15;0.27
2022;12;31;17;21.73;25.72;0.33
2022;12;31;18;0.0;25.01;0.18
2022;12;31;19;0.0;25.01;0.18
2022;12;31;20;0.0;24.56;0.14
2022;12;31;21;0.0;23.9;0.1
2022;12;31;22;0.0;23.01;0.09
2022;12;31;23;0.0;22.38;0.08
2023;1;1;0;0.0;22.03;0.11
2023;1;1;1;0.0;21.67;0.17
2023;1;1;2;0.0;21.26;0.21
2023;1;1;3;0.0;21.05;0.27
2023;1;1;4;0.0;20.83;0.34
2023;1;1;5;0.0;20.69;0.32
2023;1;1;6;46.9;20.87;0.34
2023;1;1;7;205.23;21.87;0.0
2023;1;1;8;375.18;22.77;0.0
2023;1;1;9;464.25;24.37;0.0
2023;1;1;10;550.72;26.8;0.01
2023;1;1;11;561.88;28.3;0.01
2023;1;1;12;588.73;28.93;0.01
2023;1;1;13;552.55;28.6;0.01
2023;1;1;14;436.78;28.01;0.01
2023;1;1;15;306.98;26.83;0.01
2023;1;1;16;138.12;25.29;0.01
2023;1;1;17;23.2;23.48;0.01
2023;1;1;18;0.0;22.48;0.0
2023;1;1;19;0.0;21.94;0.0
2023;1;1;20;0.0;21.68;0.0
2023;1;1;21;0.0;21.62;0.0
2023;1;1;22;0.0;21.42;0.01
2023;1;1;23;0.0;21.16;0.01
2023;1;2;0;0.0;20.89;0.01
2023;1;2;1;0.0;20.65;0.01
2023;1;2;2;0.0;20.45;0.01
2023;1;2;3;0.0;20.26;0.01
2023;1;2;4;0.0;20.08;0.0
2023;1;2;5;0.0;19.97;0.0
2023;1;2;6;36.3;20.2;0.0
2023;1;2;7;161.98;21.08;0.34
2023;1;2;8;317.29;22.08;0.32
2023;1;2;9;345.15;23.26;0.33
2023;1;2;10;382.69;24.6;0.29
2023;1;2;11;383.64;26.03;0.27
2023;1;2;12;385.09;27.11;0.27
2023;1;2;13;302.55;27.58;0.26
2023;1;2;14;276.26;27.62;0.3
2023;1;2;15;199.37;26.96;0.31
2023;1;2;16;93.95;25.76;0.33
2023;1;2;17;19.79;23.8;0.32
2023;1;2;18;0.0;22.79;0.41
2023;1;2;19;0.0;22.17;0.35
2023;1;2;20;0.0;21.47;0.33
2023;1;2;21;0.0;20.94;0.38
2023;1;2;22;0.0;20.48;0.49
2023;1;2;23;0.0;20.02;0.59
2023;1;3;0;0.0;19.63;0.67
2023;1;3;1;0.0;19.36;0.63
2023;1;3;2;0.0;19.04;0.46
2023;1;3;3;0.0;18.89;0.39
2023;1;3;4;0.0;18.83;0.3
2023;1;3;5;0.0;18.79;0.2
2023;1;3;6;35.36;19.17;0.22
2023;1;3;7;129.23;20.23;0.17
2023;1;3;8;240.59;21.69;0.23
2023;1;3;9;303.18;23.34;0.22
2023;1;3;10;330.37;25.4;0.14
2023;1;3;11;417.88;27.19;0.12
2023;1;3;12;409.17;28.19;0.1
2023;1;3;13;349.98;28.27;0.12
2023;1;3;14;346.96;27.72;0.15
2023;1;3;15;234.25;26.98;0.17
2023;1;3;16;140.25;25.71;0.22
2023;1;3;17;27.48;23.48;0.26
2023;1;3;18;0.0;22.15;0.32
2023;1;3;19;0.0;21.55;0.32
2023;1;3;20;0.0;21.04;0.44
2023;1;3;21;0.0;20.78;0.56
2023;1;3;22;0.0;20.5;0.6
2023;1;3;23;0.0;20.2;0.53
2023;1;4;0;0.0;20.06;0.4
2023;1;4;1;0.0;19.92;0.32
2023;1;4;2;0.0;19.73;0.25
2023;1;4;3;0.0;19.51;0.21
2023;1;4;4;0.0;19.32;0.17
2023;1;4;5;0.0;19.18;0.16
2023;1;4;6;37.19;19.51;0.17
2023;1;4;7;161.84;20.3;0.25
2023;1;4;8;293.91;21.19;0.33
2023;1;4;9;359.88;22.58;0.44
2023;1;4;10;352.74;24.3;0.48
2023;1;4;11;373.23;25.71;0.59
2023;1;4;12;352.42;26.59;0.64
2023;1;4;13;383.61;26.73;0.68
2023;1;4;14;300.38;26.19;0.61
2023;1;4;15;190.03;25.58;0.57
2023;1;4;16;94.77;24.62;0.46
2023;1;4;17;23.05;22.74;0.38
2023;1;4;18;0.0;21.69;0.36
2023;1;4;19;0.0;21.43;0.3
2023;1;4;20;0.0;21.33;0.23
2023;1;4;21;0.0;21.17;0.19
2023;1;4;22;0.0;20.83;0.18
2023;1;4;23;0.0;20.28;0.17
2023;1;5;0;0.0;19.86;0.2
2023;1;5;1;0.0;19.47;0.24
2023;1;5;2;0.0;19.18;0.25
2023;1;5;3;0.0;19.01;0.21
2023;1;5;4;0.0;18.95;0.14
2023;1;5;5;0.0;18.94;0.08
2023;1;5;6;42.24;19.51;0.07
2023;1;5;7;165.29;21.03;0.0
2023;1;5;8;279.52;22.7;0.0
2023;1;5;9;316.88;24.88;0.0
2023;1;5;10;432.62;27.34;0.0
2023;1;5;11;432.21;28.75;0.0
2023;1;5;12;480.4;29.47;0.0
2023;1;5;13;397.36;29.73;0.0
2023;1;5;14;355.46;29.62;0.0
2023;1;5;15;218.84;28.85;0.0
2023;1;5;16;94.35;27.59;0.0
2023;1;5;17;24.24;25.09;0.0
2023;1;5;18;0.0;24.01;0.0
2023;1;5;19;0.0;23.26;0.0
2023;1;5;20;0.0;22.26;0.0
2023;1;5;21;0.0;21.58;0.0
2023;1;5;22;0.0;21.27;0.0
2023;1;5;23;0.0;21.15;0.0
2023;1;6;0;0.0;21.0;0.0
2023;1;6;1;0.0;20.58;0.0
2023;1;6;2;0.0;20.2;0.0
2023;1;6;3;0.0;20.0;0.0
2023;1;6;4;0.0;19.61;0.0
